tweet_id,text,created_at,category_name
19009,Contribute as much as u can...  https://t.co/IzpQcHcvzh,2015-04-27T00:00Z,Donations
19020,I just did my bit.. Every online shopper out there..take out your debit/credit cards now and donate.  https://t.co/jLsOycNRpJ,2015-04-27T00:00Z,Donations
19023,@WFP is olny focusing in ktm . Plz mobilize your team in rural area where people r not getting anything yet.#NepalEarthquake,2015-04-27T00:00Z,GoodsServices
19029,To donate to @savechildrenuk Nepal crisis it's simple text DONATE5 to 70008 to give �5.,2015-04-27T00:00Z,Donations
19032,"Please if you have any information, contact @bohinjc  https://t.co/r54GL4IBeQ",2015-04-27T00:00Z,SearchAndRescue
19038,#Nepal #earthquake: Around 200 safe but many #Australians are still missing http://t.co/91rnDwgvl0,2015-04-27T00:00Z,SearchAndRescue
19048,Quake Survivors Call for Supplies http://t.co/t5qrTKpvoq,2015-04-27T00:00Z,GoodsServices
19050,@eoiktmnp @MEAIndia @SushmaSwaraj Please help. This gentleman is Ex Indian Army Soldier. https://t.co/DMwa3EkGYk,2015-04-27T00:00Z,SearchAndRescue
19055,@VodafoneUK VodafoneUSA and VodafoneAustralia have contributed for the communication for #NepalEarthquake what about you?,2015-04-27T00:00Z,Donations
19058,Deeply saddened by this news. Hope n  lots of help for one of the warmest people on d planet. Here's how u can help https://t.co/tP3punEkXA,2015-04-27T00:00Z,Donations
19072,"Donate below via ActionAid Australia, Denmark, Greece, Ireland, Italy, Sweden, UK, USA for #NepalEarthquake appeal http://t.co/dx6ypgOY0i",2015-04-27T00:00Z,Donations
19099,"@eoiktmnp Looking for a friend Ashta Rajbhandari last spoken to in Kathmandu,12:59pm on 25th.Switched off phone to save battery. Pls help",2015-04-27T00:00Z,SearchAndRescue
19204,"@prashantktm @ManojDahal @RamnathGhimire @Madhu2067 Plz hlp d Prson namd Ram needs 2 b rescued +9779741186914  RT"" https://t.co/kfK41P88wP",2015-04-27T00:00Z,SearchAndRescue
19271,"Quake-aid need acute in Nepal capital, more so in villages: KATHMANDU, Nepal (AP) -- Shelter, fuel? http://t.co/PuPutHTKxM @NewsSyndicator",2015-04-27T00:00Z,Donations
19284,We need your help. People all over the world; I request all of you to help Nepal as much as you can. Your help can save a life.,2015-04-27T00:00Z,Donations
19284,We need your help. People all over the world; I request all of you to help Nepal as much as you can. Your help can save a life.,2015-04-27T00:00Z,Volunteer
19343,@MEAIndia @SushmaSwaraj Please can you help my sister and brother in law are stuck in Kathmandu-number is 00977- 9841468113 @narendramodi,2015-04-27T00:00Z,SearchAndRescue
19349,Looking for some news about the #SiddharthaFoundation monastic school in #Kathmandu - #NepalEarthquake,2015-04-27T00:00Z,Donations
19358,"""@LACo_FD: April 26, #LACoFD 57-member CA-TF2 (USA-2) has been activated and deploying to Nepal. http://t.co/fFJOHi7nVn""",2015-04-27T00:00Z,Volunteer
19358,"""@LACo_FD: April 26, #LACoFD 57-member CA-TF2 (USA-2) has been activated and deploying to Nepal. http://t.co/fFJOHi7nVn""",2015-04-27T00:00Z,SearchAndRescue
19386,RT PLZ RT https://t.co/OQVMEQf4X5,2015-04-27T00:00Z,Volunteer
19386,RT PLZ RT https://t.co/OQVMEQf4X5,2015-04-27T00:00Z,Donations
19412,#Uber is donating for Nepal! Click &amp; know more about this offer&gt;&gt;http://t.co/5CdCWPtopD #earthquake http://t.co/OMjlMAs8qP -TTY:couponraj?,2015-04-27T00:00Z,Donations
19463,"Quake-aid need acute in Nepal capital, more so in villages http://t.co/jAfpRmUZMJ via @YahooNews",2015-04-27T00:00Z,Donations
19498,#NepalEarthquake?How to Help http://t.co/5MHrb9XDTd via @csmonitor,2015-04-27T00:00Z,Donations
19604,Indonesia to Send Assistance to Nepal Soon http://t.co/m89vUYQ6OI,2015-04-27T00:00Z,Volunteer
19916,The LORD gives and the LORD takes...blessed be the Name of the LORD God ALA' https://t.co/rRbN28heLS,2015-04-27T00:00Z,Volunteer
19922,@BBCWorld May god bless Nepal.,2015-04-27T00:00Z,Volunteer
20096,"@ZeeNews have u any info regarding Jeetpur Nepal, please tell me, my relative is there ,I am so scared please tell me anything...",2015-04-27T00:00Z,SearchAndRescue
20098,"@madmadmonty Western Daily Press published Johanna Bohlen, from Stonehouse, is missing in Nepal after th... http://t.co/G5SO2IDDOD #peep",2015-04-27T00:00Z,SearchAndRescue
20111,Local #SanDiego Couple Missing in #Nepal http://t.co/XT50o46hC0,2015-04-27T00:00Z,SearchAndRescue
20144,"@ZeeNews @adgpi @MEAIndia have u any info regarding Jeetpur Nepal,please tell me,my relative is there,I am so scared please tell me anything",2015-04-27T00:00Z,SearchAndRescue
20322,"@org4peace my friends run orphanage school near Kathmandu, I will try to contact them. But acc to all reports devastation serious",2015-04-27T00:00Z,SearchAndRescue
20372,"#Nepal #NepalEarthquake #NepalQuake Cesar Thirriot, missing, 33 yo male, french. Lost heard in Pokhara 7 days ago. http://t.co/5znV6bWIEB",2015-04-27T00:00Z,SearchAndRescue
20396,Google person-finder listing for missing #Calgary woman Tamara McLeod #Nepal #earthquake https://t.co/UllBal5aOT,2015-04-27T00:00Z,SearchAndRescue
20425,"Guys, if know ANY MEDICAL EMERGENCY around BALAJU area, you can reach Umesh, (govt. doctor) at 977-9803314520. 
https://t.co/CkPGYlE66E",2015-04-27T00:00Z,GoodsServices
20425,"Guys, if know ANY MEDICAL EMERGENCY around BALAJU area, you can reach Umesh, (govt. doctor) at 977-9803314520. 
https://t.co/CkPGYlE66E",2015-04-27T00:00Z,SearchAndRescue
20486,Love working for this amazing company! Facebook will match donations made for Nepal up to $2M dollars! Go Mark! http://t.co/xSYjufpVMG,2015-04-27T00:00Z,Donations
20490,"Aid arriving as deaths top 4,000 in Nepal http://t.co/dP9azrUfUD",2015-04-27T00:00Z,Donations
20499,What you need to know about the #NepalEarthquake &amp; its devastating impact on children+families: http://t.co/sVVRw51mNV via @UNICEFUSA,2015-04-27T00:00Z,Donations
20510,http://t.co/jrWaheKO9P Any news on my bro Philip Green much appreciated. My love to all affected by the #NepalEarthquake ?,2015-04-27T00:00Z,SearchAndRescue
20510,http://t.co/jrWaheKO9P Any news on my bro Philip Green much appreciated. My love to all affected by the #NepalEarthquake ?,2015-04-27T00:00Z,InformationWanted
20516,"Feels weird 2 ask in light of Nepal, but if you're inclined to do good both there and here, I hope you'll help. Thx.
http://t.co/XQ4GCRfJ9P",2015-04-27T00:00Z,Donations
20534,#Nepal Earthquake Relief Fund http://t.co/1OPM4OghND Let's make our part!,2015-04-27T00:00Z,Donations
20543,Please make a donation via @decappeal @NHSChoices @surreymirror  https://t.co/T7YhCc28RZ,2015-04-27T00:00Z,Donations
20561,"UNICEF Canada's response to Canadian government match fund for Nepal earthquake response: TORONTO, April 27, 2... http://t.co/UCXhc23Lvl",2015-04-27T00:00Z,Volunteer
20561,"UNICEF Canada's response to Canadian government match fund for Nepal earthquake response: TORONTO, April 27, 2... http://t.co/UCXhc23Lvl",2015-04-27T00:00Z,Donations
20571,SRSLY. Srsly. SMDH. Try this instead: http://t.co/HEzKJGIcKa,2015-04-27T00:00Z,Donations
20571,SRSLY. Srsly. SMDH. Try this instead: http://t.co/HEzKJGIcKa,2015-04-27T00:00Z,Volunteer
20572,"Nepal: How to Help: We asked the American Himalayan Trust?s Norbu Tenzing Norgay, son of Everest?s first summi... http://t.co/3ULUKTf4XA",2015-04-27T00:00Z,GoodsServices
20572,"Nepal: How to Help: We asked the American Himalayan Trust?s Norbu Tenzing Norgay, son of Everest?s first summi... http://t.co/3ULUKTf4XA",2015-04-27T00:00Z,Donations
20577,Thankful that my friend in #Nepal is safe. Please consider helping w her group's rebuilding efforts http://t.co/qjP3FFAQjd #NepalEarthquake,2015-04-27T00:00Z,Donations
20581,"If you want to help Nepal, @SavetheChildren is the #1 org responding there. @good4green works for them; Tweet to her or DM me to help.",2015-04-27T00:00Z,Donations
20602,@TheEllenShow  Thank u very much. Every effort counts https://t.co/IQvyzHEzag,2015-04-27T00:00Z,Donations
20617,"#Donate4Nepal
World Vision : http://t.co/fmrLDujwh1?
Unicef : https://t.co/u8tCFM4a8H?/nepal-earthquake-help-chi?/24226",2015-04-27T00:00Z,Donations
20622,Just added my little drop to the massive bucket. Prayers to all those affected by this tragedy.  https://t.co/y2irLgavJG,2015-04-27T00:00Z,Donations
20623,"#NepalQuakeRelief-donate now &amp; help
CARE India provide survival kits w/
essentials for those affected by the quake
http://t.co/75ruogD9mK",2015-04-27T00:00Z,Donations
20630,I just made a donation. It feels good. Your turn now! ;) https://t.co/Zkv2ULbixd,2015-04-27T00:00Z,Donations
20644,9 Facts About Nepal You Might Not Otherwise Know http://t.co/QV1eyB9QNy,2015-04-27T00:00Z,Donations
20650,"I have extended my support to NEPAL Quake, Now its your turn.
Make a Donation to NetHope https://t.co/vXz7Cz6GDM
#nepal #nepalquake #nethope",2015-04-27T00:00Z,Donations
20651,So sad...god gave her parent courage... https://t.co/c2Irv3uTDe,2015-04-27T00:00Z,InformationWanted
20683,Just donated to Save The Children- Nepal Earthquake Children's Relief Fund. Here are other organisations:  https://t.co/m7mDoc33EO,2015-04-27T00:00Z,Donations
20689,Apple Collecting Red Cross Donations for Nepal http://t.co/CyorfJhjBA #climbing #technology http://t.co/lvsQJIO9T9,2015-04-27T00:00Z,Donations
20701,Make an impact now. Donate to an organization that has been responding to the #Nepal #earthquake from day 1.  http://t.co/mubt8RICi0,2015-04-27T00:00Z,Donations
20708,Thank you -you are the best!! https://t.co/IGIdqebSRw,2015-04-27T00:00Z,Donations
20711,@oldportspa Hi. I am holding a benefit gig for #Nepal with local bands and a charity auction. Would you please pledge something to auction?,2015-04-27T00:00Z,Donations
20720,"dear @savechildrenuk, I am topping up my monthly donation by commissioningavailable artwork by @avoiding_bears https://t.co/Y949V0popR",2015-04-27T00:00Z,Donations
20731,IS HAPPENING - our AMIGO is going to NEPAL.  cramatictravels #amigosnear #donation #help #aid https://t.co/8U8MKsSbKe,2015-04-27T00:00Z,Donations
20753,#empathy one of the finest of the endless nuances of #love ... https://t.co/Pt70OAEpFY,2015-04-27T00:00Z,Donations
20772,Give some money to the people of Nepal http://t.co/FD8H8gg9Lf,2015-04-27T00:00Z,Donations
20781,"If you haven't already done so, dig deep and donate to the @BritishRedCross #NepalEarthquake appeal. http://t.co/SaDhMfEQup",2015-04-27T00:00Z,Donations
20783,I've given to @decappeal #NepalQuake Appeal. #DONATE NOW http://t.co/8XLAqYmmQi #earthquake,2015-04-27T00:00Z,Donations
20803,"@Guntakaisms If this link - https://t.co/axpkZqBofc - isn't working, you can also try http://t.co/kBx1ARXtq6",2015-04-27T00:00Z,Donations
20808,#Give2Heal going to #Nepal http://t.co/i2j5eHbQMq via @gofundme,2015-04-27T00:00Z,Donations
20810,MT @TriCityNews #PortMoody man to Nepal to help find survivors; Feds announce donation matching w @redcrosscanada http://t.co/2rZYtwSfMh,2015-04-27T00:00Z,Donations
20820,http://t.co/hM0X7h2MSA charity stream by foxdrop come join us and donate if possible its for the nepal disaster thanks guys,2015-04-27T00:00Z,Donations
20823,"Nepal quake death toll tops 4,000; villages plead for aid http://t.co/EVsiHUdKaO",2015-04-27T00:00Z,Donations
20825,#NepalEarthquake will not go unnoticed! Please help those that need it the most and give them hope for a better tomorrow. @redcrosscanada,2015-04-27T00:00Z,Donations
20826,"Facebook asks people to contribute for Nepal quake victims, says will match the donations http://t.co/XnZBYv5tZz",2015-04-27T00:00Z,Donations
20830,Let's support this cause! #NepalEarthquake #gadvcares  https://t.co/3l8bM9GE0k,2015-04-27T00:00Z,Donations
20836,"Chilling to know someone in a disaster area; so very happy to hear she's ok. Please donate to #Nepal if you can, everything helps.",2015-04-27T00:00Z,Donations
20840,go the distance! https://t.co/254pz92blK,2015-04-27T00:00Z,Donations
20844,Just donated. https://t.co/x8ddbP74p2,2015-04-27T00:00Z,Donations
20858,do what he Blondie say: https://t.co/ABxkBdTV36,2015-04-27T00:00Z,Donations
20862,I just donated. Join me in healing #Nepal #EpiscopalRelief http://t.co/LwtLCnyqpj,2015-04-27T00:00Z,Donations
20864,"Update from Val: 

My friend Lakpa is going to Gorkha on May 8th with all the LED lights and as many tents I can... http://t.co/J1IC2IU2kE",2015-04-27T00:00Z,Donations
20873,@8degreesbrewing a case or two of beer for auction would be a great @ArmadaHotel #NepalEarthquake http://t.co/afzU5Qtmu6,2015-04-27T00:00Z,Donations
20879,Urgent message from Church of God International Office regarding the situation in Nepal. http://t.co/5iaSOVKwSO,2015-04-27T00:00Z,Donations
20886,27 yr old Hong Kong female med student missing since Saturday http://t.co/2qIE75BJSk #nepal #kathmandu,2015-04-27T00:00Z,InformationWanted
20887,ATTN: The lovely &amp; beautiful @baileyxpaige has a great deal for those who makes a Red Cross donation for Nepal. See her Twitter for details!,2015-04-27T00:00Z,Donations
20894,UNICEF | Nepal Relief's Fundraiser on CrowdRise http://t.co/xll8oKdpRc,2015-04-27T00:00Z,Donations
20909,I LOVE MY SON  https://t.co/LKWsfN1M7S,2015-04-27T00:00Z,Donations
20925,#BestFandomCA2015 #ChosenMusicAwards directioners  https://t.co/fM7Pi2Oulc,2015-04-27T00:00Z,Donations
20936,THANK YOU SO MUCHY TOURE AMAZING https://t.co/w8HGHVCSGF,2015-04-27T00:00Z,Donations
20943,UPDATE: 26y/o QLD yoga teacher Nadwa Natalie Alasfar is still missing after the #NepalQuake. #9News http://t.co/sidqeJqOzm,2015-04-27T00:00Z,InformationWanted
20954,Everest avalanche inforgraphic: deaths &amp; rescues via @nytimes http://t.co/e3cvU4XPWR http://t.co/vgP0TgD0iQ,2015-04-27T00:00Z,SearchAndRescue
20960,"RT #1D by Louis_Tomlinson: Just donated savechildrenuk #NepalEarthquake appeal. If you can too, go here http://t.co/zGZk5wKixr or text: D?",2015-04-27T00:00Z,Donations
20970,"@krisberry23 
""@Louis_Tomlinson: Just donated @savechildrenuk #NepalEarthquake appeal. If you can too, go here http://t.co/8SOOE4YIAl """,2015-04-27T00:00Z,Donations
20977,Mother waits for phone call from son who is hiking in Nepal: 28-year-old Midland native Eric Chaudhary w... http://t.co/CoQ5Ah1Iq4 (NBC),2015-04-27T00:00Z,InformationWanted
20981,Good move! https://t.co/0m7TxYXEBt,2015-04-27T00:00Z,Donations
20987,Donated...Please share peeps #SupportNepal  https://t.co/Qu6EzGntzQ,2015-04-27T00:00Z,Donations
20988,@flintbedrock Tx for the follow-can you ask your followers 2 text HELP to 88008 to give�10 to the @ChildreachInt #NepalEarthquake appeal? Tx,2015-04-27T00:00Z,Donations
20990,"Listening to the Nepal Emergency Amateur Radio Nets: My pal,�?@K7al_L3afta, recently posted the... http://t.co/FWWGZSFDls #SWL #hamradio",2015-04-27T00:00Z,InformationWanted
21001,I just gave to @RedCross to support the Nepal Earthquake Relief. Join me! http://t.co/TQHp56MVsZ #redcross,2015-04-27T00:00Z,Donations
21002,Now #Nepal is a major humanitarian crisis https://t.co/fKPo8fwoBZ,2015-04-27T00:00Z,GoodsServices
21005,Scots missing after Nepal disaster http://t.co/XHUk4Z08hp,2015-04-27T00:00Z,InformationWanted
21009,It is organizations like @SamaritansPurse and @WorldVision that make this world a better place.  https://t.co/nAyUj3WQ3h,2015-04-27T00:00Z,Donations
21018,Just donated @savechildrenuk #NepalEarthquake $5 is all it takes! @Louis_Tomlinson did it! So can you!,2015-04-27T00:00Z,Donations
21022,"Georgia Man Missing in Nepal, Man Stabbed to Death in East Cobb, Gunmen Shoot at Rapper's Tour Bus http://t.co/GZbkF7irF7",2015-04-27T00:00Z,InformationWanted
21025,Adelante has made a donation today https://t.co/RYF3olLwVQ,2015-04-27T00:00Z,Donations
21035,PHOTO: fam of missing teen hikers Bailey Meola &amp; Sydney Schumacher check list of #NepalQuake survivors. #liveonKOMO http://t.co/YQZDXcT6KN,2015-04-27T00:00Z,InformationWanted
21037,Breaks my heart! https://t.co/GXjmBHRXUR,2015-04-27T00:00Z,GoodsServices
21047,"The Seven Summits &amp; Beyond
A Fundraiser for the people of Nepal
Saturday May 2nd Ed?s Cantina Upstairs 8:00... http://t.co/4hlfCgFlC8",2015-04-27T00:00Z,Donations
21048,"Please have a look at this petition, it means a lot to me: http://t.co/Zf0dfwmkTG via @38_degrees",2015-04-27T00:00Z,Volunteer
21049,UNICEF | Nepal Relief's Fundraiser on CrowdRise http://t.co/r5iOnkeq8D,2015-04-27T00:00Z,Donations
21053,Done  https://t.co/PfEtKFWkps,2015-04-27T00:00Z,Donations
21061,Good idea! https://t.co/jZThngcPJ1,2015-04-27T00:00Z,Donations
21063,"Donate $10 via your cell bill:
Save the Children ? Text NEPAL to 20222 
UNICEF ? Text NEPAL to 864233 
World Vision ? Text NEPAL to 777444",2015-04-27T00:00Z,Donations
21072,Help #Nepal by donating to the UN Emergency Fund now. - http://t.co/bQXPXGnpOa http://t.co/1p1Umx5jP9,2015-04-27T00:00Z,Donations
21076,Help #Nepal by donating to the UN Emergency Fund now. - http://t.co/00lVNGIfgN http://t.co/bDqQrYntaF,2015-04-27T00:00Z,Donations
21081,Join @IFAWcanada - help animals in desperate need of food and care after Nepal http://t.co/6NbweP0dzw via @action4ifaw,2015-04-27T00:00Z,Volunteer
21082,"The International Federation of Red Cross and Red Crescent Societies launched a major emergency response for Nepal
http://t.co/o9CAAwPM4r",2015-04-27T00:00Z,Donations
21085,Help @livelokai spread the word: $1 for reposts #StayHopefulNepal http://t.co/uhJZ7gAoBU #NepalEarthquake http://t.co/486OpBYNvN,2015-04-27T00:00Z,Donations
21100,Don?t go to Nepal to help. Stay home and send money instead! http://t.co/hpPo4zPAJa via @slate,2015-04-27T00:00Z,Donations
